# File Name: /shared/data/ui/current_run/DSF Protocol 25-95C X1M3 0-5 K increments_20250110_145235.eds,file_name,,,,,
# Comment: ,,,,,,
# Operator:,,,,,,
# Barcode: ,,,,,,
# Instrument Type:,,,,,,
# Block Type: 384-Well Block,,,,,,
# Instrument Name: ,,,,,,
# Instrument Serial Number: ,,,,,,
# Heated Cover Serial Number: ,,,,,,
# Block Serial Number: ,,,,,,
# Run Start Date/Time: ,,,,,,
# Run End Date/Time: ,,,,,,
# Run Duration: ,,,,,,
# Sample Volume: 20.0,,,,,,
# Cover Temperature: 105.0,,,,,,
# Passive Reference: ,,,,,,
# Melt Stage Number: 2,,,,,,
# Quantification Cycle Method: CT,,,,,,
# Post-read Stage/Step: ,,,,,,
# Analysis Date/Time: ,,,,,,
# Exported On: ,,,,,,
Well,Well Position,Reading Number,Target,Temperature,Fluorescence,Derivative
244,K4,110,DSF,79.28517914,8210.208984,-33.87194824
244,K4,111,DSF,79.78318024,7687.340332,15.610443115234375
244,K4,112,DSF,80.28118896484375,7269.469238,60.04968262
244,K4,113,DSF,80.77919769,7171.422852,79.69927978515625
244,K4,114,DSF,81.27720642089844,7045.278809,66.44158935546875
244,K4,115,DSF,81.77521514892578,7223.605469,25.697479248046875
244,K4,116,DSF,82.27322387695312,7302.069336,-29.1668396
244,K4,117,DSF,82.77122497558594,7310.143555,-84.41448975
244,K4,118,DSF,83.26923370361328,6598.48584,-130.5173035
244,K4,119,DSF,83.76724243164062,7465.950195,-163.0397644
244,K4,120,DSF,84.26525115966797,7452.160645,-181.9217834
244,K4,121,DSF,84.76325988769531,7064.807129,-190.644989
244,K4,122,DSF,85.26126098632812,7265.340332,-194.9332581
244,K4,123,DSF,85.75926971435547,7185.227539,-200.5413513
244,K4,124,DSF,86.25727844238281,7117.79834,-210.9640808
244,K4,125,DSF,86.75528717041016,7301.619629,-226.151947
244,K4,126,DSF,87.25328826904297,7650.595703,-242.2176819
244,K4,127,DSF,87.75129699707031,6835.969727,-251.7099304
244,K4,128,DSF,88.24930572509766,7201.093262,-245.1820374
244,K4,129,DSF,88.74731445,7775.251465,-215.276886
244,K4,130,DSF,89.24532318115234,7660.470215,-162.2591248
244,K4,131,DSF,89.74332427978516,7693.299805,-96.76385498
244,K4,132,DSF,90.24133301,7067.500488,-36.06317139
244,K4,133,DSF,90.73934173583984,6937.785645,4.725463867
244,K4,134,DSF,91.23735046386719,7091.691406,20.256683349609375
244,K4,135,DSF,91.73535919189453,7378.190918,16.103607177734375
244,K4,136,DSF,92.23336029052734,7153.214844,3.834197998046875
244,K4,137,DSF,92.73136901855469,6702.033691,-5.183105469
244,K4,138,DSF,93.22937774658203,7075.994629,-3.335296631
244,K4,139,DSF,93.72738647460938,7088.05957,12.47772216796875
244,K4,140,DSF,94.22539520263672,7060.266602,41.18621826171875
244,K4,141,DSF,94.72339630126953,6776.842773,78.30172729492188
245,K5,1,DSF,25.001602172851562,31844.1582,441.9008789
245,K5,2,DSF,25.499610900878906,32028.95117,406.8647461
245,K5,3,DSF,25.997621536254883,30900.75977,367.1855469
245,K5,4,DSF,26.49563217163086,31276.66406,325.5219727
245,K5,5,DSF,26.993640899658203,30508.79102,287.4685059
245,K5,6,DSF,27.49165153503418,30461.54883,257.8200684
245,K5,7,DSF,27.989662170410156,30851.14844,236.3615723
245,K5,8,DSF,28.4876709,30475.64258,216.7861328
245,K5,9,DSF,28.985679626464844,30021.1875,190.1970215
245,K5,10,DSF,29.483692169189453,29521.9043,150.9294434
245,K5,11,DSF,29.981700897216797,29243.2168,100.2558594
245,K5,12,DSF,30.47970962524414,29466.24023,45.22583008
245,K5,13,DSF,30.97772216796875,29280.17969,-6.147216797
245,K5,14,DSF,31.475730895996094,29532.26758,-49.42407227
245,K5,15,DSF,31.973739624023438,29271.82031,-85.04272461
245,K5,16,DSF,32.47174835205078,28695.78906,-116.4919434
245,K5,17,DSF,32.96976089477539,29045.81445,-147.7497559
245,K5,18,DSF,33.467769622802734,29501.35938,-182.1740723
245,K5,19,DSF,33.965782165527344,28467.20703,-223.142334
245,K5,20,DSF,34.46379089355469,28956.12695,-275.3239746
245,K5,21,DSF,34.96179962158203,29211.77148,-345.260498
245,K5,22,DSF,35.459808349609375,28948.71484,-440.5368652
245,K5,23,DSF,35.957820892333984,28689.61523,-567.6721191
245,K5,24,DSF,36.45582962036133,29027.3418,-729.4763184
245,K5,25,DSF,36.95384216308594,29545.34766,-923.0549316
245,K5,26,DSF,37.45185089111328,28954.60938,-1139.715576
245,K5,27,DSF,37.949859619140625,29908.64648,-1367.559326
245,K5,28,DSF,38.44786834716797,30535.20703,-1596.199951
245,K5,29,DSF,38.94588088989258,31455.78516,-1821.706299
245,K5,30,DSF,39.44388961791992,31874.13672,-2049.10376
245,K5,31,DSF,39.94190216064453,32876.70703,-2290.5896
245,K5,32,DSF,40.439910888671875,33974.47656,-2559.863037
245,K5,33,DSF,40.93791961669922,34446.64453,-2865.530518
245,K5,34,DSF,41.43592834472656,35371.01563,-3207.590088
245,K5,35,DSF,41.933937072753906,37042.08203,-3579.651123
245,K5,36,DSF,42.431949615478516,38892.10938,-3976.282471
245,K5,37,DSF,42.929962158203125,40519.14063,-4401.988281
245,K5,38,DSF,43.42797088623047,42861.71094,-4877.985352
245,K5,39,DSF,43.92597961425781,43853.30859,-5444.80957
245,K5,40,DSF,44.423988342285156,46589.69922,-6160.542969
245,K5,41,DSF,44.92199707,49774.55469,-7094.970703
245,K5,42,DSF,45.42000961303711,51344.59766,-8319.841797
245,K5,43,DSF,45.91802215576172,54330.73828,-9896.827148
245,K5,44,DSF,46.41603088378906,58246.63672,-11866.92676
245,K5,45,DSF,46.914039611816406,63131.92969,-14245.65723
245,K5,46,DSF,47.41204833984375,68872.22656,-17025.19922
245,K5,47,DSF,47.910057067871094,77526.96875,-20180.45703
245,K5,48,DSF,48.40806961,85399.58594,-23673.25586
245,K5,49,DSF,48.90607833862305,97413.10938,-27450.52344
245,K5,50,DSF,49.404090881347656,109113.6875,-31435.99609
245,K5,51,DSF,49.90209961,123886.3984,-35518.57031
245,K5,52,DSF,50.400108337402344,141453.1719,-39541.51172
245,K5,53,DSF,50.89811706542969,159952.3438,-43296.71484
245,K5,54,DSF,51.39612961,181580.875,-46527.67578
245,K5,55,DSF,51.89413833618164,204428.9375,-48944.86328
245,K5,56,DSF,52.392147064208984,229604.4531,-50255.49219
245,K5,57,DSF,52.890159606933594,256228.9688,-50205.32813
245,K5,58,DSF,53.38816833496094,281697.5,-48625.43359
245,K5,59,DSF,53.88617706298828,307041.5625,-45473.29297
245,K5,60,DSF,54.38418960571289,328485.8125,-40857.87891
245,K5,61,DSF,54.882198333740234,348709.9375,-35041.78516
245,K5,62,DSF,55.38020706176758,362601,-28416.57227
245,K5,63,DSF,55.87821960449219,373787.5313,-21452.83398
245,K5,64,DSF,56.37622833251953,378589.8438,-14632.15723
245,K5,65,DSF,56.874237060546875,380330.625,-8375.128906
245,K5,66,DSF,57.372249603271484,378899.3438,-2983.746826
245,K5,67,DSF,57.87025833129883,375639.0938,1386.848876953125
245,K5,68,DSF,58.36826705932617,371659.875,4638.597656
245,K5,69,DSF,58.86627960205078,367248.5,6727.835938
245,K5,70,DSF,59.364288330078125,362446.4688,8131.661133
245,K5,71,DSF,59.86229705810547,357009.1875,9009.529297
245,K5,72,DSF,60.36030960083008,350857.6563,9517.724609
245,K5,73,DSF,60.85831832885742,347205.5,9792.8125
245,K5,74,DSF,61.356327056884766,341749.8125,9940.760742
245,K5,75,DSF,61.854339599609375,338173.6875,10032.19531
245,K5,76,DSF,62.35234832763672,331943.5,10104.84961
245,K5,77,DSF,62.85035705566406,327349.0625,10172.80078
245,K5,78,DSF,63.348365783691406,321949.1875,10237.99609
245,K5,79,DSF,63.846378326416016,316591.9688,10298.89453
245,K5,80,DSF,64.34439086914062,312650.7188,10353.82422
245,K5,81,DSF,64.84239196777344,306869.5625,10400.94238
245,K5,82,DSF,65.34040832519531,301269.8438,10437.86719
245,K5,83,DSF,65.83841705322266,296072.6563,10462.68457
245,K5,84,DSF,66.33642578,291654.625,10475.12012
245,K5,85,DSF,66.83444213867188,285963.0625,10477.02637
245,K5,86,DSF,67.33244323730469,280399.1875,10470.91797
245,K5,87,DSF,67.83045959472656,275273.7188,10458.52734
245,K5,88,DSF,68.32846832,271459.1875,10439.45313
245,K5,89,DSF,68.82647705078125,264899.0938,10411.14551
245,K5,90,DSF,69.32448578,259539.4844,10370.20215
245,K5,91,DSF,69.82249450683594,255095.6406,10313.55859
245,K5,92,DSF,70.32051086425781,250075.3594,10239.26855
245,K5,93,DSF,70.81851196289062,244854.8281,10146.75684
245,K5,94,DSF,71.31652832,239127.1875,10037.64844
245,K5,95,DSF,71.81453704833984,235163.1719,9916.533203
245,K5,96,DSF,72.31254577636719,229560.6563,9791.011719
245,K5,97,DSF,72.81056213378906,225352.75,9669.976563
245,K5,98,DSF,73.30856323242188,220467.6719,9560.981445
245,K5,99,DSF,73.80657958984375,216046.9219,9467.617188
245,K5,100,DSF,74.30458832,211128.3594,9388.618164
245,K5,101,DSF,74.80259704589844,206871.9531,9318.473633
245,K5,102,DSF,75.30060577392578,202343.3906,9249.245117
245,K5,103,DSF,75.79861450195312,197447.7656,9171.889648
245,K5,104,DSF,76.29663086,192462.7656,9076.46875
245,K5,105,DSF,76.79463195800781,189114.5,8952.003906
245,K5,106,DSF,77.29264831542969,184621.0938,8788.12207
245,K5,107,DSF,77.79065704345703,179201,8580.22168
245,K5,108,DSF,78.28866577148438,175313.4844,8336.46875
245,K5,109,DSF,78.78667449951172,171222.3594,8081.382813
245,K5,110,DSF,79.28468322753906,166858.5938,7850.408203
245,K5,111,DSF,79.78269958496094,162861.0938,7676.29541
245,K5,112,DSF,80.28070068359375,159516.8906,7574.056152
245,K5,113,DSF,80.77871704101562,155581.9375,7533.958008
245,K5,114,DSF,81.27672576904297,151596.5156,7527.233398
245,K5,115,DSF,81.77473449707031,147740.6406,7520.03418
245,K5,116,DSF,82.27275085449219,143818.9063,7486.641113
245,K5,117,DSF,82.77075195,140752.6875,7414.714355
245,K5,118,DSF,83.26876831054688,136550.5469,7301.993164
245,K5,119,DSF,83.76676940917969,133642.3125,7149.519531
245,K5,120,DSF,84.26478576660156,130116.3281,6957.845703
245,K5,121,DSF,84.76280212402344,125885.5547,6728.455078
245,K5,122,DSF,85.26080322265625,123528.3906,6468.082031
245,K5,123,DSF,85.75881958007812,120339.4531,6191.42627
245,K5,124,DSF,86.25682067871094,117589.9766,5919.048828
245,K5,125,DSF,86.75483703613281,115651.2734,5671.325195
245,K5,126,DSF,87.25283813476562,112750.5078,5462.256836
245,K5,127,DSF,87.75085449,110475.1094,5296.40332
245,K5,128,DSF,88.24887084960938,107492.1563,5169.886719
245,K5,129,DSF,88.74687194824219,106123.7188,5073.63623
245,K5,130,DSF,89.24488830566406,103348.3047,4996.834473
245,K5,131,DSF,89.74288940429688,100337.5547,4929.137207
245,K5,132,DSF,90.24090576171875,98522.39063,4861.717285
245,K5,133,DSF,90.73892211914062,96797,4787.39209
245,K5,134,DSF,91.23692321777344,93673.8125,4700.896484
245,K5,135,DSF,91.73493957519531,91700.28906,4599.87793
245,K5,136,DSF,92.23294067382812,89383.27344,4486.148438
245,K5,137,DSF,92.73095703,87717.07813,4365.641113
245,K5,138,DSF,93.22895812988281,85472.42188,4246.168457
245,K5,139,DSF,93.72697448730469,84381.44531,4133.799316
245,K5,140,DSF,94.22499084472656,81479.625,4025.741211
245,K5,141,DSF,94.72299194335938,80309.79688,3916.843505859375
246,K6,1,DSF,25.001602172851562,32852.30078,2020.8760986328125
246,K6,2,DSF,25.499610900878906,30255.89258,1963.3179931640625
246,K6,3,DSF,25.997621536254883,29153.36523,1883.0394287109375
246,K6,4,DSF,26.49563217163086,28490.22656,1772.684082
246,K6,5,DSF,26.993640899658203,27955.64453,1635.0853271484375
246,K6,6,DSF,27.49165153503418,26675.46094,1480.6358642578125
246,K6,7,DSF,27.989662170410156,26359.88477,1321.8416748046875
246,K6,8,DSF,28.4876709,25896.69141,1168.8043212890625
246,K6,9,DSF,28.985679626464844,24952.84375,1027.845215
246,K6,10,DSF,29.483692169189453,25358.41016,903.0947266
246,K6,11,DSF,29.981700897216797,24162.55664,798.9448242
246,K6,12,DSF,30.47970962524414,23897.44141,720.9316406
246,K6,13,DSF,30.97772216796875,23909.34375,673.9361572265625
246,K6,14,DSF,31.475730895996094,24031.41992,658.6860961914062
246,K6,15,DSF,31.973739624023438,23595.81641,669.2359619140625
246,K6,16,DSF,32.47174835205078,23154.75781,693.5827637
246,K6,17,DSF,32.96976089477539,22889.40039,717.5567626953125
246,K6,18,DSF,33.467769622802734,22406.23828,730.1052246
246,K6,19,DSF,33.965782165527344,22038.44727,727.2479248046875
246,K6,20,DSF,34.46379089355469,21472.16602,712.7969360351562
246,K6,21,DSF,34.96179962158203,20901.88086,695.5065918
246,K6,22,DSF,35.459808349609375,21396.19531,684.1671142578125
246,K6,23,DSF,35.957820892333984,20840.89648,683.1064453
246,K6,24,DSF,36.45582962036133,20597.38281,690.2410888671875
246,K6,25,DSF,36.95384216308594,19838.75,698.1976928710938
246,K6,26,DSF,37.45185089111328,19856.44141,697.5930176
246,K6,27,DSF,37.949859619140625,19777.30859,681.0305786132812
246,K6,28,DSF,38.44786834716797,18719.875,646.4478149414062
246,K6,29,DSF,38.94588088989258,18414.23242,598.6328125
246,K6,30,DSF,39.44388961791992,18372.00586,548.0087891
246,K6,31,DSF,39.94190216064453,18138.97266,506.90179443359375
246,K6,32,DSF,40.439910888671875,18289.58594,485.02606201171875
246,K6,33,DSF,40.93791961669922,17960.57031,486.39117431640625
246,K6,34,DSF,41.43592834472656,17551.01172,508.8055114746094
246,K6,35,DSF,41.933937072753906,17701.87109,545.5310668945312
246,K6,36,DSF,42.431949615478516,17205.16016,587.7195434570312
246,K6,37,DSF,42.929962158203125,17083.08398,626.5850830078125
246,K6,38,DSF,43.42797088623047,16377.12402,654.9339599609375
246,K6,39,DSF,43.92597961425781,16334.31934,668.0645141601562
246,K6,40,DSF,44.423988342285156,15872.20996,664.1445313
246,K6,41,DSF,44.92199707,15501.05957,644.1700439453125
246,K6,42,DSF,45.42000961303711,15031.49512,611.7680664
246,K6,43,DSF,45.91802215576172,15069.48926,572.9930419921875
246,K6,44,DSF,46.41603088378906,14642.62305,536.0864258
246,K6,45,DSF,46.914039611816406,14263.17773,510.8189392089844
246,K6,46,DSF,47.41204833984375,14322.00781,506.9089050292969
246,K6,47,DSF,47.910057067871094,14043.25098,531.5087280273438
246,K6,48,DSF,48.40806961,14304.07422,586.4268188476562
246,K6,49,DSF,48.90607833862305,13489.23633,666.3868408203125
246,K6,50,DSF,49.404090881347656,13755.26758,759.4345703
246,K6,51,DSF,49.90209961,13064.90723,849.8605957
246,K6,52,DSF,50.400108337402344,12376.76172,922.8878173828125
246,K6,53,DSF,50.89811706542969,12034.65234,969.4685059
246,K6,54,DSF,51.39612961,11273.77344,989.1171875
246,K6,55,DSF,51.89413833618164,10639.67773,989.1132813
246,K6,56,DSF,52.392147064208984,10221.58105,980.0112305
246,K6,57,DSF,52.890159606933594,10270.17676,969.6046142578125
246,K6,58,DSF,53.38816833496094,9634.583984,958.7897949
246,K6,59,DSF,53.88617706298828,9587.652344,941.8930664
246,K6,60,DSF,54.38418960571289,8040.902832,911.0964355
246,K6,61,DSF,54.882198333740234,7828.387207,861.7913818359375
246,K6,62,DSF,55.38020706176758,7988.152344,795.5488891601562
246,K6,63,DSF,55.87821960449219,7297.424805,719.4212036132812
246,K6,64,DSF,56.37622833251953,6543.375488,642.8243408203125
246,K6,65,DSF,56.874237060546875,7143.189941,574.0908203
246,K6,66,DSF,57.372249603271484,6382.112793,518.2061157226562
246,K6,67,DSF,57.87025833129883,6476.003906,476.2236022949219
246,K6,68,DSF,58.36826705932617,6367.538574,446.0810547
246,K6,69,DSF,58.86627960205078,5758.328613,423.98944091796875
246,K6,70,DSF,59.364288330078125,5781.365723,405.4556579589844
246,K6,71,DSF,59.86229705810547,5709.763184,385.6613464355469
246,K6,72,DSF,60.36030960083008,5535.989746,352.4081115722656
246,K6,73,DSF,60.85831832885742,5357.20459,292.5344238
246,K6,74,DSF,61.356327056884766,5009.014648,219.7963104248047
246,K6,75,DSF,61.854339599609375,4602.45166,146.3775177001953
246,K6,76,DSF,62.35234832763672,4646.342285,91.12548828
246,K6,77,DSF,62.85035705566406,5410.459961,71.01794434
246,K6,78,DSF,63.348365783691406,4938.206543,92.06634521484375
246,K6,79,DSF,63.846378326416016,5020.380859,145.76576232910156
246,K6,80,DSF,64.34439086914062,4678.760254,213.4022216796875
246,K6,81,DSF,64.84239196777344,4630.667969,274.8995361328125
246,K6,82,DSF,65.34040832519531,4215.321289,316.1115723
246,K6,83,DSF,65.83841705322266,3858.882080078125,330.53363037109375
246,K6,84,DSF,66.33642578,4337.429199,316.3196716308594
246,K6,85,DSF,66.83444213867188,3777.502441,273.01324462890625
246,K6,86,DSF,67.33244323730469,3862.304199,201.75120544433594
246,K6,87,DSF,67.83045959472656,3009.932617,108.55477905273438
246,K6,88,DSF,68.32846832,3209.723388671875,6.665924072265625
246,K6,89,DSF,68.82647705078125,3584.708496,-85.85043335
246,K6,90,DSF,69.32448578,3470.422607421875,-152.9324646
246,K6,91,DSF,69.82249450683594,3449.493408203125,-187.4385071
246,K6,92,DSF,70.32051086425781,3801.640137,-193.3648376
246,K6,93,DSF,70.81851196289062,3448.866943359375,-181.9311218
246,K6,94,DSF,71.31652832,3442.129883,-164.3283997
246,K6,95,DSF,71.81453704833984,3325.017578,-145.9577942
246,K6,96,DSF,72.31254577636719,3278.285888671875,-125.660614
246,K6,97,DSF,72.81056213378906,3553.055176,-99.83023071
246,K6,98,DSF,73.30856323242188,3356.961669921875,-67.92489624
246,K6,99,DSF,73.80657958984375,3700.079345703125,-35.08203125
246,K6,100,DSF,74.30458832,2966.668701171875,-9.896087646
246,K6,101,DSF,74.80259704589844,3113.540283203125,0.808197021
246,K6,102,DSF,75.30060577392578,3089.066650390625,-3.789733887
246,K6,103,DSF,75.79861450195312,2679.891602,-18.19534302
246,K6,104,DSF,76.29663086,3194.919922,-33.96325684
246,K6,105,DSF,76.79463195800781,3012.315918,-44.03057861
246,K6,106,DSF,77.29264831542969,2705.847168,-45.45651245
246,K6,107,DSF,77.79065704345703,2992.883544921875,-40.02642822
246,K6,108,DSF,78.28866577148438,2402.082275390625,-33.590271
246,K6,109,DSF,78.78667449951172,3167.238281,-34.54763794
246,K6,110,DSF,79.28468322753906,2758.720215,-50.9473877
246,K6,111,DSF,79.78269958496094,2176.458496,-86.29086304
246,K6,112,DSF,80.28070068359375,2261.336669921875,-136.1322021
246,K6,113,DSF,80.77871704101562,2691.410400390625,-188.3005676
246,K6,114,DSF,81.27672576904297,2819.919434,-227.4536438
246,K6,115,DSF,81.77473449707031,2336.850098,-241.6846619
246,K6,116,DSF,82.27275085449219,2519.622314453125,-227.8892517
246,K6,117,DSF,82.77075195,3162.212402,-193.783905
246,K6,118,DSF,83.26876831054688,2359.688965,-155.7702942
246,K6,119,DSF,83.76676940917969,2757.223388671875,-132.6539917
246,K6,120,DSF,84.26478576660156,2264.789306640625,-137.0400391
246,K6,121,DSF,84.76280212402344,1738.196533203125,-168.9486389
246,K6,122,DSF,85.26080322265625,2633.205810546875,-216.5328674
246,K6,123,DSF,85.75881958007812,2739.456298828125,-264.1146545
246,K6,124,DSF,86.25682067871094,2854.70459,-301.3312683
246,K6,125,DSF,86.75483703613281,2200.382080078125,-325.7910461
246,K6,126,DSF,87.25283813476562,2236.298095703125,-337.7514343
246,K6,127,DSF,87.75085449,2709.880126953125,-333.2007751
246,K6,128,DSF,88.24887084960938,2895.646484,-303.2522888
246,K6,129,DSF,88.74687194824219,2726.822021484375,-241.5201721
246,K6,130,DSF,89.24488830566406,2846.852294921875,-153.308197
246,K6,131,DSF,89.74288940429688,2992.624023,-58.19256592
246,K6,132,DSF,90.24090576171875,2517.162841796875,17.54504395
246,K6,133,DSF,90.73892211914062,1890.04834,54.348114013671875
246,K6,134,DSF,91.23692321777344,1541.614013671875,49.626739501953125
246,K6,135,DSF,91.73493957519531,2999.574951171875,17.89111328
246,K6,136,DSF,92.23294067382812,2051.860595703125,-18.66049194
246,K6,137,DSF,92.73095703,2050.027344,-41.83282471
246,K6,138,DSF,93.22895812988281,2004.7620849609375,-43.89611816
246,K6,139,DSF,93.72697448730469,2308.801758,-26.81140137
246,K6,140,DSF,94.22499084472656,1884.319580078125,2.464752197265625
246,K6,141,DSF,94.72299194335938,1964.03418,36.392730712890625
247,K7,1,DSF,25.001602172851562,32480.16016,2175.734863
247,K7,2,DSF,25.499610900878906,32676.64258,2165.275391
247,K7,3,DSF,25.997621536254883,32246.31445,2149.918945
247,K7,4,DSF,26.49563217163086,32064.32422,2130.44873
247,K7,5,DSF,26.993640899658203,31862.86133,2111.113525390625
247,K7,6,DSF,27.49165153503418,31953.96484,2098.459961
247,K7,7,DSF,27.989662170410156,31691.90234,2098.079345703125
247,K7,8,DSF,28.4876709,31828.39453,2110.804443359375
247,K7,9,DSF,28.985679626464844,31609.17773,2130.580566
247,K7,10,DSF,29.483692169189453,31591.50195,2145.962891
247,K7,11,DSF,29.981700897216797,31473.17188,2145.213379
247,K7,12,DSF,30.47970962524414,31027.19336,2122.514404296875
247,K7,13,DSF,30.97772216796875,30197.89844,2081.149169921875
247,K7,14,DSF,31.475730895996094,30547.7793,2031.105469
247,K7,15,DSF,31.973739624023438,31159.06445,1982.358398
247,K7,16,DSF,32.47174835205078,30594.15039,1938.646973
247,K7,17,DSF,32.96976089477539,30955.93164,1896.1021728515625
247,K7,18,DSF,33.467769622802734,30227.2168,1847.012207
247,K7,19,DSF,33.965782165527344,30347.31836,1784.9034423828125
247,K7,20,DSF,34.46379089355469,30385.50195,1706.8223876953125
247,K7,21,DSF,34.96179962158203,30725.59961,1611.9432373046875
247,K7,22,DSF,35.459808349609375,30414.57227,1498.832763671875
247,K7,23,DSF,35.957820892333984,30972.59375,1364.458251953125
247,K7,24,DSF,36.45582962036133,30529.53516,1205.703125
247,K7,25,DSF,36.95384216308594,31171.66211,1021.674316
247,K7,26,DSF,37.45185089111328,31270.29883,814.5300293
247,K7,27,DSF,37.949859619140625,31622.48633,587.9611816
247,K7,28,DSF,38.44786834716797,32442.53906,344.6828613
247,K7,29,DSF,38.94588088989258,33422.6875,85.21679688
247,K7,30,DSF,39.44388961791992,33467.28906,-191.0183105
247,K7,31,DSF,39.94190216064453,34408.70313,-483.519043
247,K7,32,DSF,40.439910888671875,35577.03516,-789.8044434
247,K7,33,DSF,40.93791961669922,36948.73828,-1107.344482
247,K7,34,DSF,41.43592834472656,37716.39453,-1437.2771
247,K7,35,DSF,41.933937072753906,39842.92188,-1787.481689
247,K7,36,DSF,42.431949615478516,41150.40234,-2173.318604
247,K7,37,DSF,42.929962158203125,42488.16797,-2616.700928
247,K7,38,DSF,43.42797088623047,44206.75781,-3145.817139
247,K7,39,DSF,43.92597961425781,46637.88672,-3796.984619
247,K7,40,DSF,44.423988342285156,48638.82813,-4617.425781
247,K7,41,DSF,44.92199707,51701.4375,-5665.595703
247,K7,42,DSF,45.42000961303711,53765.00781,-7006.907227
247,K7,43,DSF,45.91802215576172,57241.64844,-8705.961914
247,K7,44,DSF,46.41603088378906,60556.17969,-10818.80859
247,K7,45,DSF,46.914039611816406,66661.21094,-13387.67969
247,K7,46,DSF,47.41204833984375,72401.24219,-16437.21875
247,K7,47,DSF,47.910057067871094,79464.50781,-19969.375
247,K7,48,DSF,48.40806961,89024.22656,-23955.68555
247,K7,49,DSF,48.90607833862305,99615.35938,-28329.08984
247,K7,50,DSF,49.404090881347656,113065.8594,-32978.51953
247,K7,51,DSF,49.90209961,129076.5234,-37748.05859
247,K7,52,DSF,50.400108337402344,146886.75,-42438.85156
247,K7,53,DSF,50.89811706542969,167802.7188,-46811.58203
247,K7,54,DSF,51.39612961,190454.125,-50589.18359
247,K7,55,DSF,51.89413833618164,215234.8438,-53464.875
247,K7,56,DSF,52.392147064208984,241408.4688,-55123.0625
247,K7,57,DSF,52.890159606933594,269338.2188,-55278.10547
247,K7,58,DSF,53.38816833496094,298152.9063,-53727.09766
247,K7,59,DSF,53.88617706298828,324929.4063,-50403.49609
247,K7,60,DSF,54.38418960571289,349966.5,-45413.14063
247,K7,61,DSF,54.882198333740234,370246.9375,-39039.07422
247,K7,62,DSF,55.38020706176758,387040.7813,-31711.33008
247,K7,63,DSF,55.87821960449219,398749.6563,-23948.42969
247,K7,64,DSF,56.37622833251953,405530.2188,-16284.04688
247,K7,65,DSF,56.874237060546875,409001.6563,-9192.412109
247,K7,66,DSF,57.372249603271484,408313.5313,-3027.082764
247,K7,67,DSF,57.87025833129883,404442.7188,2015.152832
247,K7,68,DSF,58.36826705932617,401416.3438,5102.47168
247,K7,69,DSF,58.86627960205078,396798.125,6956.425293
247,K7,70,DSF,59.364288330078125,392074.25,8226.797852
247,K7,71,DSF,59.86229705810547,387472.5625,9051.143555
247,K7,72,DSF,60.36030960083008,382517.3125,9559.866211
247,K7,73,DSF,60.85831832885742,376842.0313,9860.914063
247,K7,74,DSF,61.356327056884766,372269,10034.23047
247,K7,75,DSF,61.854339599609375,368475.625,10133.60547
247,K7,76,DSF,62.35234832763672,362033.1563,10192.64746
247,K7,77,DSF,62.85035705566406,357295.125,10232.39453
247,K7,78,DSF,63.348365783691406,352398.2813,10267.74609
247,K7,79,DSF,63.846378326416016,347588.5,10310.67676
247,K7,80,DSF,64.34439086914062,342226.5625,10369.3877
247,K7,81,DSF,64.84239196777344,337806.875,10445.36328
247,K7,82,DSF,65.34040832519531,332346.2188,10531.03711
247,K7,83,DSF,65.83841705322266,327464.0313,10610.70801
247,K7,84,DSF,66.33642578,321680.4688,10665.72363
247,K7,85,DSF,66.83444213867188,316025.2188,10681.48535
247,K7,86,DSF,67.33244323730469,310284,10653.98438
247,K7,87,DSF,67.83045959472656,305773.0625,10592.13477
247,K7,88,DSF,68.32846832,299395.8125,10514.8291
247,K7,89,DSF,68.82647705078125,295218.125,10444.14941
247,K7,90,DSF,69.32448578,290601.375,10397.10742
247,K7,91,DSF,69.82249450683594,285320.1563,10379.79004
247,K7,92,DSF,70.32051086425781,280227.2813,10386.40039
247,K7,93,DSF,70.81851196289062,275392.5938,10403.03906
247,K7,94,DSF,71.31652832,270002.4375,10414.25977
247,K7,95,DSF,71.81453704833984,264248.125,10409.01563
247,K7,96,DSF,72.31254577636719,259443.1875,10383.45313
247,K7,97,DSF,72.81056213378906,254505.2969,10339.85254
247,K7,98,DSF,73.30856323242188,249375.2813,10283.36914
247,K7,99,DSF,73.80657958984375,244775.8438,10219.00391
247,K7,100,DSF,74.30458832,238682.8438,10149.7041
247,K7,101,DSF,74.80259704589844,234662.125,10075.69629
247,K7,102,DSF,75.30060577392578,229952.5625,9993.836914
247,K7,103,DSF,75.79861450195312,224869.8906,9897.928711
247,K7,104,DSF,76.29663086,219795.4219,9779.803711
247,K7,105,DSF,76.79463195800781,215281.0469,9632.186523
247,K7,106,DSF,77.29264831542969,210474.9375,9452.425781
247,K7,107,DSF,77.79065704345703,205848.2344,9245.818359
247,K7,108,DSF,78.28866577148438,202383.2656,9027.262695
247,K7,109,DSF,78.78667449951172,197183.0313,8819.342773
247,K7,110,DSF,79.28468322753906,192764.5781,8645.957031
247,K7,111,DSF,79.78269958496094,189509.4063,8523.584961
247,K7,112,DSF,80.28070068359375,184970.7656,8454.768555
247,K7,113,DSF,80.77871704101562,180500.0156,8428.389648
247,K7,114,DSF,81.27672576904297,177150.0156,8427.395508
